Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BATAINDIA.NS')","('High', 'BATAINDIA.NS')","('Low', 'BATAINDIA.NS')","('Open', 'BATAINDIA.NS')","('Volume', 'BATAINDIA.NS')","('Date', '')","('Close', 'BATAINDIA.NS')","('High', 'BATAINDIA.NS')","('Low', 'BATAINDIA.NS')","('Open', 'BATAINDIA.NS')","('Volume', 'BATAINDIA.NS')"
2019-12-30,1679.2039794921875,1740.0999755859375,1764.699951171875,1730.1500244140625,1751.550048828125,716526.0,,,,,,,,,,,,
2020-01-06,1694.258056640625,1755.699951171875,1771.75,1686.5,1738.0,2120558.0,,,,,,,,,,,,
2020-01-13,1727.0682373046875,1789.699951171875,1803.0,1751.25,1758.300048828125,2022792.0,,,,,,,,,,,,
2020-01-20,1782.1702880859375,1846.800048828125,1850.4000244140625,1757.6500244140625,1789.0,2650486.0,,,,,,,,,,,,
2020-01-27,1735.9945068359375,1798.949951171875,1866.0,1752.550048828125,1839.0,2640862.0,,,,,,,,,,,,
2020-02-03,1777.97216796875,1842.449951171875,1895.449951171875,1783.199951171875,1795.0,4231958.0,,,,,,,,,,,,
2020-02-10,1720.8441162109375,1783.25,1844.800048828125,1772.550048828125,1842.0,2341016.0,,,,,,,,,,,,
2020-02-17,1740.578369140625,1803.699951171875,1824.8499755859373,1763.0,1789.4000244140625,2105665.0,,,,,,,,,,,,
2020-02-24,1592.8843994140625,1650.6500244140625,1806.5999755859373,1600.0,1797.0,3607041.0,,,,,,,,,,,,
2020-03-02,1495.081298828125,1549.300048828125,1690.25,1536.050048828125,1670.0,4373415.0,,,,,,,,,,,,
2020-03-09,1411.753173828125,1462.949951171875,1540.949951171875,1272.0,1510.0,4309313.0,,,,,,,,,,,,
2020-03-16,1190.1400146484375,1233.300048828125,1457.4000244140625,1000.0,1400.0,6376347.0,,,,,,,,,,,,
2020-03-23,1183.0953369140625,1226.0,1293.949951171875,1031.9000244140625,1120.0,4374765.0,,,,,,,,,,,,
2020-03-30,1149.0789794921875,1190.75,1275.0,1146.300048828125,1165.0,2408781.0,,,,,,,,,,,,
2020-04-06,1198.969482421875,1242.449951171875,1339.0,1190.75,1190.75,3228749.0,,,,,,,,,,,,
2020-04-13,1195.7369384765625,1239.0999755859375,1287.949951171875,1152.6500244140625,1240.0,5090074.0,,,,,,,,,,,,
2020-04-20,1196.17138671875,1239.550048828125,1313.0,1158.0,1239.9000244140625,9403410.0,,,,,,,,,,,,
2020-04-27,1317.375732421875,1365.1500244140625,1382.0,1245.0,1248.800048828125,6676260.0,,,,,,,,,,,,
2020-05-04,1247.8472900390625,1293.0999755859375,1346.25,1245.6500244140625,1318.0,4698066.0,,,,,,,,,,,,
2020-05-11,1288.2808837890625,1335.0,1392.0,1286.050048828125,1320.0,4920250.0,,,,,,,,,,,,
2020-05-18,1230.0909423828125,1274.699951171875,1342.800048828125,1263.6500244140625,1335.0,5122126.0,,,,,,,,,,,,
2020-05-25,1279.209716796875,1325.5999755859375,1337.800048828125,1230.0,1274.699951171875,6860714.0,,,,,,,,,,,,
2020-06-01,1364.75732421875,1414.25,1464.4000244140625,1335.0,1339.9000244140625,6838845.0,,,,,,,,,,,,
2020-06-08,1318.5335693359375,1366.3499755859375,1452.9000244140625,1275.0,1427.550048828125,4837255.0,,,,,,,,,,,,
2020-06-15,1296.5316162109375,1343.550048828125,1386.3499755859375,1295.0,1368.0,4206768.0,,,,,,,,,,,,
2020-06-22,1279.209716796875,1325.5999755859375,1379.0,1312.0,1364.0,3553903.0,,,,,,,,,,,,
2020-06-29,1253.203125,1298.6500244140625,1336.0999755859375,1271.5999755859375,1317.0,5289720.0,,,,,,,,,,,,
2020-07-06,1226.4722900390625,1270.949951171875,1352.699951171875,1265.5999755859375,1309.0,6352087.0,,,,,,,,,,,,
2020-07-13,1257.4971923828125,1303.0999755859375,1314.9000244140625,1245.300048828125,1280.949951171875,6164213.0,,,,,,,,,,,,
2020-07-20,1244.8072509765625,1289.949951171875,1325.0,1273.75,1314.199951171875,4791914.0,,,,,,,,,,,,
2020-07-27,1223.673828125,1268.050048828125,1294.800048828125,1239.5,1291.0,4574908.0,,,,,,,,,,,,
2020-08-03,1221.615234375,1257.9000244140625,1331.550048828125,1251.3499755859375,1258.5,7684594.0,,,,,,,,,,,,
2020-08-10,1198.8902587890625,1234.5,1271.6500244140625,1213.800048828125,1239.949951171875,6178368.0,,,,,,,,,,,,
2020-08-17,1268.6678466796875,1306.3499755859375,1324.699951171875,1227.0,1240.0,4949672.0,,,,,,,,,,,,
2020-08-24,1302.0753173828125,1340.75,1372.0,1292.5999755859375,1317.8499755859375,5673068.0,,,,,,,,,,,,
2020-08-31,1310.4273681640625,1349.3499755859375,1390.8499755859375,1273.0,1352.699951171875,4973106.0,,,,,,,,,,,,
2020-09-07,1228.1219482421875,1264.5999755859375,1359.5,1257.449951171875,1349.699951171875,3562084.0,,,,,,,,,,,,
2020-09-14,1296.1998291015625,1334.699951171875,1358.0,1270.050048828125,1280.0,4607036.0,,,,,,,,,,,,
2020-09-21,1265.414306640625,1303.0,1369.8499755859375,1270.0,1339.25,5176701.0,,,,,,,,,,,,
2020-09-28,1303.6292724609375,1342.3499755859375,1404.449951171875,1308.800048828125,1321.0,4253706.0,,,,,,,,,,,,
2020-10-05,1313.9234619140625,1352.949951171875,1397.0,1326.75,1352.3499755859375,4003560.0,,,,,,,,,,,,
2020-10-12,1332.8609619140625,1372.449951171875,1380.0,1331.5,1354.0,3213692.0,,,,,,,,,,,,
2020-10-19,1312.758056640625,1351.75,1416.949951171875,1345.050048828125,1377.9000244140625,4005555.0,,,,,,,,,,,,
2020-10-26,1274.1546630859375,1312.0,1359.0999755859375,1288.5999755859375,1356.0,2633418.0,,,,,,,,,,,,
2020-11-02,1301.1043701171875,1339.75,1359.75,1294.800048828125,1319.0,2515168.0,,,,,,,,,,,,
2020-11-09,1316.302734375,1355.4000244140625,1388.75,1309.0,1350.0,4914834.0,,,,,,,,,,,,
2020-11-16,1434.298095703125,1476.9000244140625,1515.0,1348.4000244140625,1354.199951171875,6870476.0,,,,,,,,,,,,
2020-11-23,1527.5289306640625,1572.9000244140625,1583.9000244140625,1460.550048828125,1495.0,5543932.0,,,,,,,,,,,,
2020-11-30,1518.739990234375,1563.8499755859375,1578.949951171875,1525.0,1572.9000244140625,2820516.0,,,,,,,,,,,,
2020-12-07,1514.272705078125,1559.25,1587.8499755859375,1543.5999755859375,1570.0,2440017.0,,,,,,,,,,,,
2020-12-14,1538.1629638671875,1583.8499755859375,1645.0,1552.0,1559.25,5105202.0,,,,,,,,,,,,
2020-12-21,1522.6246337890625,1567.8499755859375,1591.6500244140625,1462.0,1580.0,2282025.0,,,,,,,,,,,,
2020-12-28,1528.5001220703125,1573.9000244140625,1617.0,1570.0,1570.1500244140625,2205303.0,,,,,,,,,,,,
2021-01-04,1601.5794677734375,1649.1500244140625,1681.949951171875,1566.0,1585.0,6224782.0,,,,,,,,,,,,
2021-01-11,1560.645263671875,1607.0,1671.0,1586.449951171875,1657.0,3611425.0,,,,,,,,,,,,
2021-01-18,1522.6246337890625,1567.8499755859375,1650.0,1548.5,1601.0,3461250.0,,,,,,,,,,,,
2021-01-25,1457.9942626953125,1501.300048828125,1595.300048828125,1495.0,1595.300048828125,2084283.0,,,,,,,,,,,,
2021-02-01,1503.54150390625,1548.199951171875,1602.0,1477.0,1511.9000244140625,2798786.0,,,,,,,,,,,,
2021-02-08,1483.3900146484375,1527.449951171875,1602.5999755859375,1461.0999755859375,1555.0999755859375,7812727.0,,,,,,,,,,,,
2021-02-15,1455.7606201171875,1499.0,1564.0,1487.550048828125,1535.0,3311784.0,,,,,,,,,,,,
2021-02-22,1396.7144775390625,1438.199951171875,1506.5999755859375,1434.1500244140625,1500.0,2849301.0,,,,,,,,,,,,
2021-03-01,1483.29296875,1527.3499755859375,1546.0,1444.0,1450.0,2810828.0,,,,,,,,,,,,
2021-03-08,1462.2674560546875,1505.699951171875,1542.5,1495.550048828125,1529.5,2120690.0,,,,,,,,,,,,
2021-03-15,1446.8260498046875,1489.800048828125,1527.9000244140625,1430.0999755859375,1505.699951171875,2655339.0,,,,,,,,,,,,
2021-03-22,1371.2218017578125,1411.949951171875,1502.0,1402.6500244140625,1489.800048828125,2057496.0,,,,,,,,,,,,
2021-03-29,1383.94384765625,1425.050048828125,1437.75,1396.5,1411.949951171875,1487956.0,,,,,,,,,,,,
2021-04-05,1351.0701904296875,1391.199951171875,1434.8499755859375,1380.800048828125,1431.9000244140625,2851381.0,,,,,,,,,,,,
2021-04-12,1285.37158203125,1323.550048828125,1384.949951171875,1293.949951171875,1378.0,2139066.0,,,,,,,,,,,,
2021-04-19,1265.462890625,1303.050048828125,1329.75,1263.5999755859375,1314.3499755859375,3189131.0,,,,,,,,,,,,
2021-04-26,1330.0447998046875,1369.550048828125,1382.449951171875,1303.050048828125,1315.0,3303966.0,,,,,,,,,,,,
2021-05-03,1312.36962890625,1351.3499755859375,1374.0,1338.6500244140625,1360.0,1442971.0,,,,,,,,,,,,
2021-05-10,1346.8944091796875,1386.9000244140625,1394.3499755859375,1341.75,1358.0999755859375,2053064.0,,,,,,,,,,,,
2021-05-17,1441.8245849609375,1484.6500244140625,1504.0,1372.0,1424.3499755859375,6315520.0,,,,,,,,,,,,
2021-05-24,1500.53076171875,1545.0999755859375,1559.8499755859375,1489.0,1492.9000244140625,2874514.0,,,,,,,,,,,,
2021-05-31,1513.981201171875,1558.949951171875,1564.9000244140625,1527.5,1540.0,1479091.0,,,,,,,,,,,,
2021-06-07,1586.041015625,1633.1500244140625,1659.0,1551.0,1558.800048828125,7481608.0,,,,,,,,,,,,
2021-06-14,1596.626708984375,1644.050048828125,1680.800048828125,1602.3499755859375,1633.1500244140625,2224300.0,,,,,,,,,,,,
2021-06-21,1582.933349609375,1629.949951171875,1696.949951171875,1620.0,1630.0,1612965.0,,,,,,,,,,,,
2021-06-28,1543.3101806640625,1589.1500244140625,1638.0,1583.050048828125,1629.949951171875,1332482.0,,,,,,,,,,,,
2021-07-05,1525.683837890625,1571.0,1611.949951171875,1559.0,1597.800048828125,1452979.0,,,,,,,,,,,,
2021-07-12,1572.0076904296875,1618.699951171875,1628.5,1555.199951171875,1577.9000244140625,3906282.0,,,,,,,,,,,,
2021-07-19,1552.4390869140625,1598.550048828125,1635.0,1550.0,1618.0,2106224.0,,,,,,,,,,,,
2021-07-26,1572.4935302734375,1619.199951171875,1640.0,1559.0,1600.0,1778447.0,,,,,,,,,,,,
2021-08-02,1623.1876220703125,1671.4000244140625,1737.0,1622.550048828125,1629.800048828125,3649870.0,,,,,,,,,,,,
2021-08-09,1663.8231201171875,1705.050048828125,1755.0,1625.449951171875,1672.0999755859375,7013407.0,,,,,,,,,,,,
2021-08-16,1700.465087890625,1742.5999755859375,1778.0,1676.9000244140625,1706.0,3359521.0,,,,,,,,,,,,
2021-08-23,1681.2901611328125,1722.949951171875,1774.300048828125,1700.699951171875,1755.0,2097756.0,,,,,,,,,,,,
2021-08-30,1729.64208984375,1772.5,1817.0,1592.0999755859375,1724.8499755859375,2786629.0,,,,,,,,,,,,
2021-09-06,1695.732421875,1737.75,1789.949951171875,1715.0,1780.0,1149959.0,,,,,,,,,,,,
2021-09-13,1741.4007568359375,1784.550048828125,1848.699951171875,1723.050048828125,1741.800048828125,2607307.0,,,,,,,,,,,,
2021-09-20,1725.4947509765625,1768.25,1823.0,1736.4000244140625,1777.0,2277842.0,,,,,,,,,,,,
2021-09-27,1790.338134765625,1834.699951171875,1852.949951171875,1740.25,1768.25,2717610.0,,,,,,,,,,,,
2021-10-04,1916.365234375,1963.8499755859373,1978.800048828125,1820.5,1853.050048828125,4365893.0,,,,,,,,,,,,
2021-10-11,2066.934326171875,2118.14990234375,2126.949951171875,1953.800048828125,1984.8499755859373,3420718.0,,,,,,,,,,,,
2021-10-18,1973.2557373046875,2022.1500244140625,2212.75,2006.0,2118.14990234375,4097554.0,,,,,,,,,,,,
2021-10-25,1931.588134765625,1979.449951171875,2031.699951171875,1929.5999755859373,2029.0,1661533.0,,,,,,,,,,,,
2021-11-01,1993.6014404296875,2043.0,2064.89990234375,1983.550048828125,1993.699951171875,1770891.0,,,,,,,,,,,,
2021-11-08,2104.60107421875,2156.75,2228.0,2047.0999755859373,2058.0,3448848.0,,,,,,,,,,,,
2021-11-15,2092.5009765625,2144.35009765625,2262.0,2126.050048828125,2168.10009765625,2910208.0,,,,,,,,,,,,
2021-11-22,1873.33154296875,1919.75,2128.89990234375,1900.25,2100.0,2574727.0,,,,,,,,,,,,
2021-11-29,1849.5704345703125,1895.4000244140625,1945.0,1845.75,1890.0,1448763.0,,,,,,,,,,,,
2021-12-06,1984.1361083984373,2033.300048828125,2042.800048828125,1848.0,1899.9000244140625,2518879.0,,,,,,,,,,,,
2021-12-13,1806.878173828125,1851.6500244140625,2057.25,1843.800048828125,2040.0,2434793.0,,,,,,,,,,,,
2021-12-20,1781.507080078125,1825.6500244140625,1867.300048828125,1780.199951171875,1843.800048828125,1877027.0,,,,,,,,,,,,
2021-12-27,1826.394775390625,1871.6500244140625,1892.8499755859373,1785.949951171875,1810.0,2169749.0,,,,,,,,,,,,
2022-01-03,1824.2967529296875,1869.5,1883.699951171875,1776.1500244140625,1871.6500244140625,2721190.0,,,,,,,,,,,,
2022-01-10,1952.568359375,2000.949951171875,2015.0,1869.0,1870.0,2482588.0,,,,,,,,,,,,
2022-01-17,1979.5496826171875,2028.5999755859373,2078.949951171875,1963.6500244140625,2010.0,3314649.0,,,,,,,,,,,,
2022-01-24,2022.6322021484373,2072.75,2089.949951171875,1872.1500244140625,2015.5,2984631.0,,,,,,,,,,,,
2022-01-31,1895.28759765625,1942.25,2122.0,1935.0,2099.0,2041152.0,,,,,,,,,,,,
2022-02-07,1814.4896240234373,1859.449951171875,1957.25,1850.0,1931.0,2589667.0,,,,,,,,,,,,
2022-02-14,1874.0634765625,1920.5,1939.9000244140625,1791.0,1810.0,1719375.0,,,,,,,,,,,,
2022-02-21,1779.6041259765625,1823.699951171875,1920.5,1762.550048828125,1915.0,1627944.0,,,,,,,,,,,,
2022-02-28,1680.85107421875,1722.5,1849.9000244140625,1716.0,1805.0999755859373,1476767.0,,,,,,,,,,,,
2022-03-07,1764.088623046875,1807.800048828125,1837.75,1654.050048828125,1700.0,1707691.0,,,,,,,,,,,,
2022-03-14,1894.4581298828125,1941.4000244140625,1972.050048828125,1777.0,1807.800048828125,1782688.0,,,,,,,,,,,,
2022-03-21,1887.9200439453125,1934.699951171875,1985.0,1908.550048828125,1943.199951171875,1751473.0,,,,,,,,,,,,
2022-03-28,1950.47021484375,1998.800048828125,2019.9000244140625,1900.949951171875,1940.0,2201027.0,,,,,,,,,,,,
2022-04-04,1919.9271240234373,1967.5,2039.75,1826.1500244140625,2007.800048828125,1598139.0,,,,,,,,,,,,
2022-04-11,1913.1451416015625,1960.550048828125,2032.0999755859373,1950.0,1964.9000244140625,855343.0,,,,,,,,,,,,
2022-04-18,1866.744873046875,1913.0,1989.9000244140625,1900.0,1945.0,1499798.0,,,,,,,,,,,,
2022-04-25,1901.5328369140625,1948.6500244140625,1992.550048828125,1874.9000244140625,1900.0,1375546.0,,,,,,,,,,,,
2022-05-02,1811.90380859375,1856.800048828125,1987.0,1831.5,1940.0,689504.0,,,,,,,,,,,,
2022-05-09,1638.6956787109375,1679.300048828125,1852.8499755859373,1655.550048828125,1845.0,1311496.0,,,,,,,,,,,,
2022-05-16,1710.564697265625,1752.949951171875,1779.449951171875,1679.949951171875,1699.0,1334949.0,,,,,,,,,,,,
2022-05-23,1758.916748046875,1802.5,1816.0,1671.5,1760.0,2204193.0,,,,,,,,,,,,
2022-05-30,1795.412353515625,1839.9000244140625,1899.0,1813.199951171875,1817.3499755859373,2538805.0,,,,,,,,,,,,
2022-06-06,1694.9515380859375,1736.949951171875,1839.9000244140625,1710.699951171875,1839.9000244140625,1461015.0,,,,,,,,,,,,
2022-06-13,1597.028076171875,1636.5999755859375,1748.699951171875,1607.449951171875,1719.9000244140625,1207578.0,,,,,,,,,,,,
2022-06-20,1697.39111328125,1739.449951171875,1743.5999755859375,1611.550048828125,1646.0,1266908.0,,,,,,,,,,,,
2022-06-27,1660.456298828125,1701.5999755859375,1775.0,1650.0,1752.5999755859375,1219141.0,,,,,,,,,,,,
2022-07-04,1748.524169921875,1791.8499755859375,1807.0,1692.25,1705.0,844043.0,,,,,,,,,,,,
